EGID_chiff,EWID,ID,Belegungsjahr,Bauperiode,Quartiersgruppe,Quartiersgruppe Name,Wohnungsgroesse,Anz_Kinder,Anz_Erwachsene,HH_Typ,HH_Typ_label,Erstellungsjahr,Wechsel,Dichte,Ueberbelegung,WGM
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,11.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-11.0,2015,8022,11,Winkeln,4,0,2,5,Haushalte mit zwei Erwachsenen,2011,True,0.5,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,11.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-11.0,2016,8022,11,Winkeln,4,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.5,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,11.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-11.0,2018,8022,11,Winkeln,4,0,4,6,Haushalte mit drei oder mehr Erwachsenen,2011,True,1.0,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,11.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-11.0,2019,8022,11,Winkeln,4,0,4,6,Haushalte mit drei oder mehr Erwachsenen,2011,False,1.0,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,2.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-2.0,2011,8022,11,Winkeln,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,2.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-2.0,2012,8022,11,Winkeln,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,2.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-2.0,2013,8022,11,Winkeln,3,0,1,1,Einpersonenhaushalt,2011,True,0.3333333333333333,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,2.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-2.0,2014,8022,11,Winkeln,3,0,1,1,Einpersonenhaushalt,2011,False,0.3333333333333333,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,2.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-2.0,2015,8022,11,Winkeln,3,0,1,1,Einpersonenhaushalt,2011,False,0.3333333333333333,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,2.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-2.0,2016,8022,11,Winkeln,3,0,1,1,Einpersonenhaushalt,2011,False,0.3333333333333333,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,2.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-2.0,2017,8022,11,Winkeln,3,0,1,1,Einpersonenhaushalt,2011,False,0.3333333333333333,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,2.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-2.0,2018,8022,11,Winkeln,3,0,1,1,Einpersonenhaushalt,2011,False,0.3333333333333333,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,2.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-2.0,2019,8022,11,Winkeln,3,0,1,1,Einpersonenhaushalt,2011,False,0.3333333333333333,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,3.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-3.0,2011,8022,11,Winkeln,4,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.5,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,3.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-3.0,2012,8022,11,Winkeln,4,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.5,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,3.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-3.0,2013,8022,11,Winkeln,4,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.5,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,3.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-3.0,2014,8022,11,Winkeln,4,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.5,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,3.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-3.0,2015,8022,11,Winkeln,4,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,True,0.75,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,3.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-3.0,2016,8022,11,Winkeln,4,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.75,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,3.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-3.0,2017,8022,11,Winkeln,4,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.75,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,3.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-3.0,2018,8022,11,Winkeln,4,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.75,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,3.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-3.0,2019,8022,11,Winkeln,4,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.75,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,4.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-4.0,2011,8022,11,Winkeln,4,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.5,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,4.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-4.0,2012,8022,11,Winkeln,4,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.5,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,4.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-4.0,2013,8022,11,Winkeln,4,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.5,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,4.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-4.0,2014,8022,11,Winkeln,4,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.5,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,4.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-4.0,2015,8022,11,Winkeln,4,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.5,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,4.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-4.0,2016,8022,11,Winkeln,4,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.5,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,4.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-4.0,2017,8022,11,Winkeln,4,1,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,True,0.625,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,4.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-4.0,2018,8022,11,Winkeln,4,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.75,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,4.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-4.0,2019,8022,11,Winkeln,4,1,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.625,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,5.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-5.0,2011,8022,11,Winkeln,3,0,1,1,Einpersonenhaushalt,2011,False,0.3333333333333333,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,5.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-5.0,2012,8022,11,Winkeln,3,0,1,1,Einpersonenhaushalt,2011,False,0.3333333333333333,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,5.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-5.0,2013,8022,11,Winkeln,3,0,1,1,Einpersonenhaushalt,2011,False,0.3333333333333333,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,5.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-5.0,2014,8022,11,Winkeln,3,0,1,1,Einpersonenhaushalt,2011,False,0.3333333333333333,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,5.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-5.0,2015,8022,11,Winkeln,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,True,0.6666666666666666,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,5.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-5.0,2016,8022,11,Winkeln,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,5.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-5.0,2017,8022,11,Winkeln,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,5.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-5.0,2018,8022,11,Winkeln,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,5.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-5.0,2019,8022,11,Winkeln,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,6.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-6.0,2011,8022,11,Winkeln,4,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.5,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,6.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-6.0,2012,8022,11,Winkeln,4,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.5,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,6.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-6.0,2013,8022,11,Winkeln,4,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.5,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,6.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-6.0,2014,8022,11,Winkeln,4,1,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,True,0.625,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,6.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-6.0,2015,8022,11,Winkeln,4,1,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.625,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,6.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-6.0,2016,8022,11,Winkeln,4,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.75,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,6.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-6.0,2017,8022,11,Winkeln,4,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.75,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,6.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-6.0,2018,8022,11,Winkeln,4,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.75,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,6.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-6.0,2019,8022,11,Winkeln,4,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.75,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,7.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-7.0,2011,8022,11,Winkeln,4,1,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.625,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,7.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-7.0,2012,8022,11,Winkeln,4,1,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.625,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,7.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-7.0,2014,8022,11,Winkeln,4,0,1,1,Einpersonenhaushalt,2011,True,0.25,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,7.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-7.0,2015,8022,11,Winkeln,4,0,1,1,Einpersonenhaushalt,2011,False,0.25,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,7.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-7.0,2016,8022,11,Winkeln,4,0,1,1,Einpersonenhaushalt,2011,False,0.25,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,7.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-7.0,2017,8022,11,Winkeln,4,1,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,True,0.625,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,7.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-7.0,2018,8022,11,Winkeln,4,1,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.625,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,7.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-7.0,2019,8022,11,Winkeln,4,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.75,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,8.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-8.0,2011,8022,11,Winkeln,3,0,1,1,Einpersonenhaushalt,2011,False,0.3333333333333333,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,8.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-8.0,2012,8022,11,Winkeln,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,True,0.6666666666666666,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,8.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-8.0,2013,8022,11,Winkeln,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,8.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-8.0,2014,8022,11,Winkeln,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,8.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-8.0,2015,8022,11,Winkeln,3,0,1,1,Einpersonenhaushalt,2011,True,0.3333333333333333,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,8.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-8.0,2016,8022,11,Winkeln,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,True,0.6666666666666666,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,8.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-8.0,2017,8022,11,Winkeln,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,8.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-8.0,2018,8022,11,Winkeln,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,8.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-8.0,2019,8022,11,Winkeln,3,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.6666666666666666,False,3
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,9.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-9.0,2011,8022,11,Winkeln,4,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.5,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,9.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-9.0,2012,8022,11,Winkeln,4,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.5,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,9.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-9.0,2013,8022,11,Winkeln,4,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.5,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,9.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-9.0,2014,8022,11,Winkeln,4,1,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,True,0.625,False,4
130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177,9.0,130-236-108-42-104-141-66-106-247-52-121-43-97-148-232-209-142-145-156-11-145-55-246-41-218-198-58-205-163-237-239-177-9.0,2015,8022,11,Winkeln,4,1,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.625,False,4
